"LocalID","PageID","VisitID","PageName","CatName","CatID","ExtCatName","ExtCatID","TopicName","TopicID","TimeOnPage","PageScore","SequenceNumber"
648699,3044,1283,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648700,3044,1284,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,180,180,1
648701,3044,1284,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,101,2
648702,3066,1284,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,62,3
648703,3044,1285,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,240,240,1
648704,3044,1285,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,50,2
648705,3066,1285,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,300,629,3
648706,3044,1286,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648707,3095,1287,"zeme~21","Hledani",2,"DleZeme",2,"Obecne",1000,30,30,1
648708,3061,1288,"silvestr-2004-2005-bi?kaosk˝-silvestr-na-podkarpatskÈ-rusi-zimnÌ-dovolen·-ly?aosk˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,30,1
648709,3135,1289,"skotsko-velk˝-okruh-skotskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648711,3044,1290,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,50,2
648710,3065,1290,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,30,1
648712,3136,1291,"francie-irsko-anglie-metropole-pa¯Ìû-dublin-lond˝n-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648713,3044,1292,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648714,3058,1292,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,101,2
648715,3046,1292,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,62,3
648716,3137,1292,"korsika-gr-20.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,180,429,4
648717,3140,1292,"v˝stup-na-triglav.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,313,5
648718,3141,1292,"rumunsko-retezat-pro-opravdovÈ-tul·ky.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,83,6
648719,3142,1292,"rusko-kavkaz-bezingi-a-elbrus-pro-alpinisty-i-turisty-(autobusem).htm","Zajezd",3,"Neni",-1,"Horska turistika",3,300,883,7
648720,3147,1292,"öpanÏlsko-pyreneje.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,184,8
648721,3148,1292,"pobaltÌ-rusko-norsko-finsko-övÈdsko-velk·-severnÌ-cesta.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,95,9
648722,3044,1293,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648723,3047,1294,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,60,60,1
648724,3063,1294,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,50,2
648725,3047,1294,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,60,125,3
648726,3138,1294,"n_pojistenick.asp","Info",1,"Pojisteni",6,"Obecne",1000,30,71,4
648727,3044,1295,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648732,3044,1295,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,83,6
648733,3044,1295,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,88,7
648736,3146,1295,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,99,10
648728,3056,1295,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,60,101,2
648729,3077,1295,"öpanÏlsko-kouzeln·-andalusie-.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,125,3
648730,3076,1295,"öpanÏlsko-francouzsk·-riviÈra.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,143,4
648731,3077,1295,"öpanÏlsko-kouzeln·-andalusie-.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,240,626,5
648735,3077,1295,"öpanÏlsko-kouzeln·-andalusie-.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,191,9
648734,3064,1295,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,184,8
648738,3139,1296,"zeme~37","Hledani",2,"DleZeme",2,"Obecne",1000,660,1117,2
648737,3044,1296,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648739,3078,1296,"mexiko-guatemala-honduras-belize.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,62,3
648740,3044,1297,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648741,3044,1298,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,360,360,1
648742,3046,1298,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,101,2
648743,3074,1298,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,60,125,3
648745,3048,1298,"voda","Hledani",2,"Katalog",5,"Voda",2,30,78,5
648744,3151,1298,"rakousko-kolem-20-jezer-hory-a-jezera-solnÈ-komory-cyklo-z·jezd.htm","Zajezd",3,"Neni",-1,"Cyklo",4,420,1002,4
648747,3145,1299,"lefkada","Hledani",2,"Katalog",5,"Neni",-1,120,203,2
648749,3145,1299,"lefkada","Hledani",2,"Katalog",5,"Neni",-1,120,286,4
648746,3098,1299,"bulharsko-n·rodnÌ-parky-a-mooe-bulharska-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,120,120,1
648750,3149,1299,"bulharsko-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Bulharsko",15,30,78,5
648748,3064,1299,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,62,3
648751,3143,1300,"francie-krajem-kelt˘-vÌna-a-katedr·l.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
648752,3144,1301,"chorvatsko-chorvatsk -n rodn -parky-a-kor ula.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,30,1
648753,3044,1302,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648754,3044,1303,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,120,120,1
648761,3044,1303,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,92,8
648755,3063,1303,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,420,711,2
648756,3052,1303,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,120,251,3
648757,3048,1303,"voda","Hledani",2,"Katalog",5,"Voda",2,60,143,4
648758,3056,1303,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,30,78,5
648759,3049,1303,"rafting","Hledani",2,"Katalog",5,"Rafting",24,60,167,6
648760,3158,1303,"horolezecka-skola","Hledani",2,"Katalog",5,"Horolezecka skola",14,60,176,7
648763,3150,1304,"zeme~49","Hledani",2,"DleZeme",2,"Obecne",1000,60,101,2
648762,3146,1304,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648766,3058,1304,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,78,5
648764,3152,1304,"siberut-divok˝-ostrov-mentawaj˘-+-sumatra.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,120,251,3
648765,3154,1304,"mont-keÚa-(5199-m)-ñ-africkÈ-dobrodruûstvÌ.htm","Zajezd",3,"Neni",-1,"VHT",21,120,286,4
648767,3153,1305,"ckp_list_zajezd.asp","Nezjisten",-2,"ckp_list_zajezd.asp",-2,"Nezjisten",-2,360,360,1
648768,3156,1305,"ckp_list_zajezd.asp","Nezjisten",-2,"ckp_list_zajezd.asp",-2,"Nezjisten",-2,30,50,2
648769,3157,1305,"ckp_list_zajezd.asp","Nezjisten",-2,"ckp_list_zajezd.asp",-2,"Nezjisten",-2,660,1385,3
648770,3160,1305,"ckp_list_zajezd.asp","Nezjisten",-2,"ckp_list_zajezd.asp",-2,"Nezjisten",-2,30,71,4
648771,3044,1306,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648772,3046,1306,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,50,2
648773,3044,1307,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648774,3044,1308,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648775,3047,1308,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,30,50,2
648777,3058,1308,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,71,4
648776,3155,1308,"kamËatka.htm","Zajezd",3,"Neni",-1,"VHT",21,240,503,3
648778,3044,1309,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648779,3159,1310,"cerna-hora","Hledani",2,"Katalog",5,"Cerna Hora",12,30,30,1
648780,3044,1311,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648781,3045,1311,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
648782,3047,1311,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,30,62,3
648783,3154,1311,"mont-keÚa-(5199-m)-ñ-africkÈ-dobrodruûstvÌ.htm","Zajezd",3,"Neni",-1,"VHT",21,30,71,4
648784,3044,1312,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648785,3045,1313,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,60,60,1
648786,3131,1313,"Ëern·-hora-n·rodnÌ-parky-a-mo¯e-ËernÈ-hory.htm","Zajezd",3,"Neni",-1,"Turistika",1,960,1625,2
648787,3169,1313,"norsko-norskÈ-fjordy.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
648788,3044,1314,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648789,3058,1314,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648790,3161,1315,"elba-korsika-sardinie.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
648791,3162,1316,"www.poznani.sk","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648792,3044,1317,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,180,180,1
648793,3056,1317,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,30,50,2
648794,3163,1318,"cerna-hora","Hledani",2,"Katalog",5,"Cerna Hora",12,60,60,1
648795,3164,1318,"Ëern·-hora-alet-moc-beËiËi-pobyt-s-v˝lety-v-cenÏ-z·jezdu-.htm","Zajezd",3,"Neni",-1,"Cerna Hora",12,30,50,2
648796,3146,1319,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648797,3053,1319,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,240,406,2
648799,3046,1319,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,300,715,4
648800,3175,1319,"turistika-alpy","Hledani",2,"Katalog",5,"Alpy",22,120,313,5
648803,3055,1319,"lefkada","Hledani",2,"Katalog",5,"Neni",-1,60,184,8
648804,3058,1319,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,120,383,9
648798,3166,1319,"öv˝carsko-öv˝carskÈ-alpy.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,660,1385,3
648801,3177,1319,"rakousko-pohodov˝-t˝den-v-alp·ch-iv.-krimml.htm","Zajezd",3,"Neni",-1,"Alpy",22,300,837,6
648802,3170,1319,"francie-p¯ÌrodnÌ-parky-provence.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,176,7
648805,3135,1319,"skotsko-velk˝-okruh-skotskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,99,10
648806,3044,1320,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648807,3058,1320,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648808,3146,1321,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648810,3044,1321,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,62,3
648809,3045,1321,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,540,914,2
648811,3047,1321,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,30,71,4
648812,3165,1322,"egypt-zemÌ-faraon˘-(egypt-sinaj).htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
648813,3044,1323,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648814,3056,1323,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,60,101,2
648818,3053,1323,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,60,167,6
648822,3129,1323,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,60,198,10
648815,3076,1323,"öpanÏlsko-francouzsk·-riviÈra.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,125,3
648816,3168,1323,"chorvatsko-n·rodnÌ-parky-a-p¯ÌrodnÌ-kr·sy-chorvatska.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,143,4
648817,3092,1323,"¯ecko-s-bulharskem-ñ-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,156,5
648819,3170,1323,"francie-p¯ÌrodnÌ-parky-provence.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,120,353,7
648820,3171,1323,"francie-r·j-kaÚon˘-a-zelenÈ-srdce-francie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,184,8
648821,3172,1323,"pyreneje-+-andorra.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,240,767,9
648823,3174,1323,"maroko-maroko-studen·-zemÏ-s-hork˝m-sluncem-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,360,1223,11
648824,3120,1323,"island-zemÏ-ohnÏ-a-ledu.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,30,104,12
648825,3167,1324,"na-dalek˝-blÌzk˝-v˝chod-s˝rie-jord·nsko-libanon.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
648826,3044,1325,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648827,3056,1325,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,480,812,2
648828,3092,1325,"¯ecko-s-bulharskem-ñ-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,30,62,3
648829,3045,1326,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,30,1
648830,3044,1327,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648831,3058,1327,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648832,3044,1328,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,120,120,1
648834,3057,1328,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,60,125,3
648835,3046,1328,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,143,4
648836,3045,1328,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,120,313,5
648837,3132,1328,"alb·nie-ñ-zemÏ-orl˘-mo¯e-a-hor.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,83,6
648833,3065,1328,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,60,101,2
648838,3173,1329,"mongolsko-to-nejkr·snÏjöÌ-z-mongolska.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
648839,3044,1330,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648840,3064,1330,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,50,2
648841,3044,1331,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648842,3056,1332,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,60,60,1
648843,3058,1332,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648844,3176,1333,"keoa-tanzanie-safari-a-zanzibar.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,30,30,1
648845,3089,1334,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,30,30,1
648846,3044,1335,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648848,3178,1335,"it·lie-dolomity.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,251,3
648849,3179,1335,"grossglockner.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,143,4
648850,3180,1335,"pobaltÌ-mal˝-okruh-pobaltÌm-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,78,5
648847,3064,1335,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,101,2
648851,3044,1336,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648852,3044,1337,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648853,3045,1337,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
648854,3106,1337,"rumunsko-dunajsk·-delta-na-lodÌch-i-suchou-nohou.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,62,3
648855,3044,1338,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648856,3181,1339,"lefkada","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
648857,3044,1340,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648858,3182,1340,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,60,101,2
648859,3058,1340,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,125,3
648860,3047,1340,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,30,71,4
648861,3146,1341,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648865,3146,1341,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,78,5
648862,3058,1341,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648864,3058,1341,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,71,4
648863,3093,1341,"silvestr-2004-2005-bÏûka¯sk˝-silvestr-na-podkarpatskÈ-rusi-zimnÌ-dovolen·-lyûa¯sk˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Lyze",9,180,377,3
648866,3183,1342,"francie-bretaÚ.htm","Zajezd",3,"Neni",-1,"Cyklo",4,30,30,1
648867,3044,1343,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648868,3066,1343,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,50,2
648869,3128,1344,"norsko-cesta-na-dalek˝-sever-ñ-lofoty.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
648870,3044,1345,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,180,180,1
648871,3075,1345,"n_kdojsme.asp","Info",4,"Kdo jsme",10,"Obecne",1000,60,101,2
648873,3185,1345,"maroko-maroko-perla-maghrebu-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,71,4
648872,3064,1345,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,180,377,3
648874,3044,1346,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648876,3169,1346,"norsko-norskÈ-fjordy.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
648875,3064,1346,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,50,2
648877,3056,1347,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,120,120,1
648878,3175,1347,"turistika-alpy","Hledani",2,"Katalog",5,"Alpy",22,60,101,2
648879,3056,1347,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,30,62,3
648880,3081,1347,"it·lie-sicÌlie-liparskÈ-ostrovy-s-n·vötevou-sicÌlie-dovolen·-2005-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Lipari",10,30,71,4
648881,3184,1348,"norsko-cesta-na-dalek˝-sever-ñ-lofoty.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
648882,3044,1349,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648884,3044,1350,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,50,2
648883,3058,1350,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,420,420,1
648885,3130,1351,"francie-kouzeln·-normandie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648886,3044,1352,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,120,120,1
648887,3053,1352,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,50,2
648888,3129,1352,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,120,251,3
648889,3057,1352,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,60,143,4
648890,3045,1352,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,78,5
648891,3044,1353,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648892,3058,1353,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648893,3053,1353,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,60,125,3
648894,3127,1353,"norsko-nejkr·snÏjöÌ-turistickÈ-trasy-st¯ednÌho-norska.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,71,4
648895,3186,1354,"thajsko-velk˝-okruh-.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
648896,3044,1355,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648897,3187,1356,"rusko-kavkaz-turisticky-dombaj-prielbruse-bezingi.htm","Zajezd",3,"Neni",-1,"VHT",21,30,30,1
648898,3044,1357,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648899,3054,1357,"korsika","Hledani",2,"Katalog",5,"Korsika",11,60,101,2
648900,3188,1357,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,30,62,3
648901,3044,1358,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648902,3058,1358,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,101,2
648904,3074,1358,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,60,143,4
648903,3065,1358,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,62,3
648905,3065,1358,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,78,5
648906,3189,1359,"dachstein-.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,120,1
648907,3191,1359,"rakousko-poho¯Ì-totes-gebirge.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,101,2
648908,3137,1359,"korsika-gr-20.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,62,3
648909,3178,1359,"it·lie-dolomity.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,143,4
648910,3193,1359,"h¯ebenovka-watzmannu.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,78,5
648911,3190,1360,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,30,1
648912,3190,1361,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,30,1
648913,3192,1362,"pa¯Ìû-versailles-a-fontainebleau.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648914,3044,1363,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648915,3194,1364,"norsko-lofoty-laponsko-övÈdsko-nordkapp-finsko-pobaltÌ-velk˝-okruh-skandin·viÌ.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648916,3088,1365,"maÔarsko-term·lnÌ-l·znÏ-hark·ny.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,30,30,1
648917,3044,1366,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
648918,3046,1366,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,50,2
648919,3179,1366,"grossglockner.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,62,3
648920,3195,1367,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,30,1
648921,3196,1368,"lefkada-leteck˝-pobytov˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Pobytove",0,30,30,1
648922,3197,1370,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,30,1
648923,3044,1371,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648925,3044,1371,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,62,3
648924,3089,1371,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,60,101,2
648926,3065,1371,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,180,429,4
648927,3198,1372,"n_html","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
648928,3199,1373,"thajsko-velk˝-okruh-.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
648929,3200,1374,"p¯ÌrodnÌ-parky-perigord-a-mo¯e-francie.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
648930,3044,1375,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648931,3058,1375,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
648932,3044,1376,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648933,3054,1376,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,50,2
648934,3044,1377,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648935,3044,1378,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648936,3065,1378,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,50,2
648937,3201,1379,"jak_se_prihlasit.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
648938,3202,1380,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,30,30,1
648939,3044,1381,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648940,3203,1382,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,30,1
648941,3044,1383,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
648944,3044,1383,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,71,4
